timestamp,action,filename,label,from,to
2025-11-18T02:10:28.173Z,move,2o93m02xtibxn622.png,0,chartqa_images_train_shuffled/2o93m02xtibxn622.png,not_eligible/2o93m02xtibxn622.png
2025-11-18T02:10:29.988Z,move,2oati9dqd5a7voas.png,1,chartqa_images_train_shuffled/2oati9dqd5a7voas.png,eligible/bar_simple/2oati9dqd5a7voas.png
2025-11-18T02:10:37.717Z,move,2obe39cehawknjfg.png,0,chartqa_images_train_shuffled/2obe39cehawknjfg.png,not_eligible/2obe39cehawknjfg.png
2025-11-18T02:10:58.896Z,move,2pyknw996pa6mp4c.png,4,chartqa_images_train_shuffled/2pyknw996pa6mp4c.png,eligible/line_simple/2pyknw996pa6mp4c.png
2025-11-18T02:11:06.114Z,move,2pzyu8whocr0qpdq.png,2,chartqa_images_train_shuffled/2pzyu8whocr0qpdq.png,eligible/bar_stacked/2pzyu8whocr0qpdq.png
2025-11-18T02:11:07.697Z,move,2q31emw9r1o9n0cw.png,1,chartqa_images_train_shuffled/2q31emw9r1o9n0cw.png,eligible/bar_simple/2q31emw9r1o9n0cw.png
2025-11-18T02:16:45.621Z,move,2q9t8uugslikhakw.png,3,chartqa_images_train_shuffled/2q9t8uugslikhakw.png,eligible/bar_grouped/2q9t8uugslikhakw.png
2025-11-18T10:42:40.630Z,move,2oe7ispx033lkmej.png,0,chartqa_images_train_shuffled/2oe7ispx033lkmej.png,not_eligible/2oe7ispx033lkmej.png
2025-11-18T10:42:41.547Z,move,2of2bm4kjijg314l.png,0,chartqa_images_train_shuffled/2of2bm4kjijg314l.png,not_eligible/2of2bm4kjijg314l.png
2025-11-18T10:42:42.586Z,move,2oj3wseiar2d5foo.png,1,chartqa_images_train_shuffled/2oj3wseiar2d5foo.png,eligible/bar_simple/2oj3wseiar2d5foo.png
2025-11-18T10:42:44.039Z,move,2ok2thh14l54iz9j.png,0,chartqa_images_train_shuffled/2ok2thh14l54iz9j.png,not_eligible/2ok2thh14l54iz9j.png
2025-11-18T10:42:44.706Z,move,2ola5wtix8hhh4dj.png,1,chartqa_images_train_shuffled/2ola5wtix8hhh4dj.png,eligible/bar_simple/2ola5wtix8hhh4dj.png
2025-11-18T10:42:45.457Z,move,2omt4ui2pglvio7m.png,0,chartqa_images_train_shuffled/2omt4ui2pglvio7m.png,not_eligible/2omt4ui2pglvio7m.png
2025-11-18T10:42:46.275Z,move,2omts4w5nv9599d3.png,0,chartqa_images_train_shuffled/2omts4w5nv9599d3.png,not_eligible/2omts4w5nv9599d3.png
2025-11-18T10:42:47.055Z,move,2oo90f14sbvig5mp.png,0,chartqa_images_train_shuffled/2oo90f14sbvig5mp.png,not_eligible/2oo90f14sbvig5mp.png
2025-11-18T10:42:48.275Z,move,2oovytyns0oa7uzm.png,1,chartqa_images_train_shuffled/2oovytyns0oa7uzm.png,eligible/bar_simple/2oovytyns0oa7uzm.png
2025-11-18T10:42:48.962Z,move,2oowwebalik353rk.png,1,chartqa_images_train_shuffled/2oowwebalik353rk.png,eligible/bar_simple/2oowwebalik353rk.png
2025-11-18T10:42:49.696Z,move,2ouewp2b8ijgncwr.png,0,chartqa_images_train_shuffled/2ouewp2b8ijgncwr.png,not_eligible/2ouewp2b8ijgncwr.png
2025-11-18T10:42:50.578Z,move,2p3mcqeasv979kyk.png,0,chartqa_images_train_shuffled/2p3mcqeasv979kyk.png,not_eligible/2p3mcqeasv979kyk.png
2025-11-18T10:42:51.269Z,move,2p7hd9bnyxt1roy8.png,1,chartqa_images_train_shuffled/2p7hd9bnyxt1roy8.png,eligible/bar_simple/2p7hd9bnyxt1roy8.png
2025-11-18T10:42:52.499Z,move,2p7n4m7fir2wnruh.png,1,chartqa_images_train_shuffled/2p7n4m7fir2wnruh.png,eligible/bar_simple/2p7n4m7fir2wnruh.png
2025-11-18T10:42:53.253Z,move,2pb55331xokm4tvb.png,1,chartqa_images_train_shuffled/2pb55331xokm4tvb.png,eligible/bar_simple/2pb55331xokm4tvb.png
2025-11-18T10:42:54.050Z,move,2pdigsrw1clm76nu.png,1,chartqa_images_train_shuffled/2pdigsrw1clm76nu.png,eligible/bar_simple/2pdigsrw1clm76nu.png
2025-11-18T10:42:54.673Z,move,2pdqntpu8wbjp74b.png,0,chartqa_images_train_shuffled/2pdqntpu8wbjp74b.png,not_eligible/2pdqntpu8wbjp74b.png
2025-11-18T10:42:55.369Z,move,2pg1dsqmgcmqsz07.png,1,chartqa_images_train_shuffled/2pg1dsqmgcmqsz07.png,eligible/bar_simple/2pg1dsqmgcmqsz07.png
2025-11-18T10:42:56.053Z,move,2pg7dkhfz1ad81hq.png,1,chartqa_images_train_shuffled/2pg7dkhfz1ad81hq.png,eligible/bar_simple/2pg7dkhfz1ad81hq.png
2025-11-18T10:42:57.194Z,move,2pjb3foznx93y6bv.png,0,chartqa_images_train_shuffled/2pjb3foznx93y6bv.png,not_eligible/2pjb3foznx93y6bv.png
2025-11-18T10:42:58.431Z,move,2plafjukssdja7td.png,1,chartqa_images_train_shuffled/2plafjukssdja7td.png,eligible/bar_simple/2plafjukssdja7td.png
2025-11-18T10:42:59.344Z,move,2plw1ykz6y3tzhx5.png,0,chartqa_images_train_shuffled/2plw1ykz6y3tzhx5.png,not_eligible/2plw1ykz6y3tzhx5.png
2025-11-18T10:43:00.286Z,move,2pp26t3owj6ubg8u.png,1,chartqa_images_train_shuffled/2pp26t3owj6ubg8u.png,eligible/bar_simple/2pp26t3owj6ubg8u.png
2025-11-18T10:43:01.040Z,move,2prcqb8557z13kkk.png,0,chartqa_images_train_shuffled/2prcqb8557z13kkk.png,not_eligible/2prcqb8557z13kkk.png
2025-11-18T10:43:01.846Z,move,2przc7z8plpsndt8.png,0,chartqa_images_train_shuffled/2przc7z8plpsndt8.png,not_eligible/2przc7z8plpsndt8.png
2025-11-18T10:43:03.351Z,move,2ptyxpofbebrgp7y.png,0,chartqa_images_train_shuffled/2ptyxpofbebrgp7y.png,not_eligible/2ptyxpofbebrgp7y.png
2025-11-18T10:43:04.144Z,move,2pukpkbx9x329sjk.png,0,chartqa_images_train_shuffled/2pukpkbx9x329sjk.png,not_eligible/2pukpkbx9x329sjk.png
2025-11-18T10:43:05.148Z,move,2q3hk7x3rj3dx9oz.png,1,chartqa_images_train_shuffled/2q3hk7x3rj3dx9oz.png,eligible/bar_simple/2q3hk7x3rj3dx9oz.png
2025-11-18T10:43:06.539Z,move,2q8a6e6vcx1od2wh.png,0,chartqa_images_train_shuffled/2q8a6e6vcx1od2wh.png,not_eligible/2q8a6e6vcx1od2wh.png
2025-11-18T10:43:07.470Z,move,2q8lso4n8633xiq8.png,1,chartqa_images_train_shuffled/2q8lso4n8633xiq8.png,eligible/bar_simple/2q8lso4n8633xiq8.png
2025-11-18T10:43:08.163Z,move,2qc16a33gsb9tmao.png,1,chartqa_images_train_shuffled/2qc16a33gsb9tmao.png,eligible/bar_simple/2qc16a33gsb9tmao.png
2025-11-18T10:43:09.030Z,move,2qd9vs1accbshk2g.png,1,chartqa_images_train_shuffled/2qd9vs1accbshk2g.png,eligible/bar_simple/2qd9vs1accbshk2g.png
2025-11-18T10:43:11.220Z,undo,2qd9vs1accbshk2g.png,1,eligible/bar_simple/2qd9vs1accbshk2g.png,chartqa_images_train_shuffled/2qd9vs1accbshk2g.png
2025-11-18T10:43:13.532Z,move,2qd9vs1accbshk2g.png,3,chartqa_images_train_shuffled/2qd9vs1accbshk2g.png,eligible/bar_grouped/2qd9vs1accbshk2g.png
2025-11-18T10:43:15.231Z,move,2qiw1biudptilqet.png,0,chartqa_images_train_shuffled/2qiw1biudptilqet.png,not_eligible/2qiw1biudptilqet.png
2025-11-18T10:43:15.949Z,move,2qt2yuvpt9xmign5.png,1,chartqa_images_train_shuffled/2qt2yuvpt9xmign5.png,eligible/bar_simple/2qt2yuvpt9xmign5.png
2025-11-18T10:43:18.304Z,move,2qu8whh6nua57r7l.png,3,chartqa_images_train_shuffled/2qu8whh6nua57r7l.png,eligible/bar_grouped/2qu8whh6nua57r7l.png
2025-11-18T10:43:18.911Z,move,2quiyu9fsmcy16vu.png,0,chartqa_images_train_shuffled/2quiyu9fsmcy16vu.png,not_eligible/2quiyu9fsmcy16vu.png
2025-11-18T10:43:19.878Z,move,2qw27bjtv2i0dugk.png,1,chartqa_images_train_shuffled/2qw27bjtv2i0dugk.png,eligible/bar_simple/2qw27bjtv2i0dugk.png
2025-11-18T10:43:20.984Z,move,2qwuzopitv6gea9l.png,2,chartqa_images_train_shuffled/2qwuzopitv6gea9l.png,eligible/bar_stacked/2qwuzopitv6gea9l.png
2025-11-18T10:43:21.571Z,move,2qyc8dge5wmnipa5.png,0,chartqa_images_train_shuffled/2qyc8dge5wmnipa5.png,not_eligible/2qyc8dge5wmnipa5.png
2025-11-18T10:43:22.517Z,move,2qzq5cjfg9pdox12.png,0,chartqa_images_train_shuffled/2qzq5cjfg9pdox12.png,not_eligible/2qzq5cjfg9pdox12.png
2025-11-18T10:43:23.178Z,move,2r2h247imw75u2qg.png,1,chartqa_images_train_shuffled/2r2h247imw75u2qg.png,eligible/bar_simple/2r2h247imw75u2qg.png
2025-11-18T10:43:23.929Z,move,2r4a2ubizmaka1s0.png,1,chartqa_images_train_shuffled/2r4a2ubizmaka1s0.png,eligible/bar_simple/2r4a2ubizmaka1s0.png
2025-11-18T10:43:25.340Z,move,2r4tl1ugzfjhp278.png,3,chartqa_images_train_shuffled/2r4tl1ugzfjhp278.png,eligible/bar_grouped/2r4tl1ugzfjhp278.png
2025-11-18T10:43:26.238Z,move,2r5b5hg55h6gnvz3.png,1,chartqa_images_train_shuffled/2r5b5hg55h6gnvz3.png,eligible/bar_simple/2r5b5hg55h6gnvz3.png
2025-11-18T10:43:27.392Z,undo,2r5b5hg55h6gnvz3.png,1,eligible/bar_simple/2r5b5hg55h6gnvz3.png,chartqa_images_train_shuffled/2r5b5hg55h6gnvz3.png
2025-11-18T10:43:28.280Z,undo,2r4tl1ugzfjhp278.png,3,eligible/bar_grouped/2r4tl1ugzfjhp278.png,chartqa_images_train_shuffled/2r4tl1ugzfjhp278.png
2025-11-18T10:43:29.436Z,move,2r4tl1ugzfjhp278.png,3,chartqa_images_train_shuffled/2r4tl1ugzfjhp278.png,eligible/bar_grouped/2r4tl1ugzfjhp278.png
2025-11-18T10:43:31.355Z,move,2r5b5hg55h6gnvz3.png,1,chartqa_images_train_shuffled/2r5b5hg55h6gnvz3.png,eligible/bar_simple/2r5b5hg55h6gnvz3.png
2025-11-18T10:43:34.117Z,move,2r83eabrn5muyizm.png,3,chartqa_images_train_shuffled/2r83eabrn5muyizm.png,eligible/bar_grouped/2r83eabrn5muyizm.png
2025-11-18T10:43:34.837Z,move,2rb5kwut5k1iswks.png,1,chartqa_images_train_shuffled/2rb5kwut5k1iswks.png,eligible/bar_simple/2rb5kwut5k1iswks.png
2025-11-18T10:43:35.579Z,move,2rbdffoq8fxyizab.png,1,chartqa_images_train_shuffled/2rbdffoq8fxyizab.png,eligible/bar_simple/2rbdffoq8fxyizab.png
2025-11-18T10:43:36.425Z,move,2rc8j0nijwvghxjz.png,1,chartqa_images_train_shuffled/2rc8j0nijwvghxjz.png,eligible/bar_simple/2rc8j0nijwvghxjz.png
2025-11-18T10:43:37.009Z,move,2rc9ne8lbeb3ynlb.png,1,chartqa_images_train_shuffled/2rc9ne8lbeb3ynlb.png,eligible/bar_simple/2rc9ne8lbeb3ynlb.png
2025-11-18T10:43:37.741Z,move,2rewyf3dim3f2lkm.png,1,chartqa_images_train_shuffled/2rewyf3dim3f2lkm.png,eligible/bar_simple/2rewyf3dim3f2lkm.png
2025-11-18T10:43:39.536Z,move,2rgdmhtcyhgzg6a6.png,3,chartqa_images_train_shuffled/2rgdmhtcyhgzg6a6.png,eligible/bar_grouped/2rgdmhtcyhgzg6a6.png
2025-11-18T10:43:40.157Z,move,2rij8cq4hbck8cf0.png,1,chartqa_images_train_shuffled/2rij8cq4hbck8cf0.png,eligible/bar_simple/2rij8cq4hbck8cf0.png
2025-11-18T10:43:43.961Z,move,2rj16ahmyruetgi8.png,3,chartqa_images_train_shuffled/2rj16ahmyruetgi8.png,eligible/bar_grouped/2rj16ahmyruetgi8.png
2025-11-18T10:43:46.459Z,move,2rkljs7tqje7w0sn.png,0,chartqa_images_train_shuffled/2rkljs7tqje7w0sn.png,not_eligible/2rkljs7tqje7w0sn.png
2025-11-18T10:43:47.627Z,move,2rlvkv2kyukkhbgy.png,0,chartqa_images_train_shuffled/2rlvkv2kyukkhbgy.png,not_eligible/2rlvkv2kyukkhbgy.png
2025-11-18T10:43:48.789Z,move,2rm15a82qvplqyfq.png,2,chartqa_images_train_shuffled/2rm15a82qvplqyfq.png,eligible/bar_stacked/2rm15a82qvplqyfq.png
2025-11-18T10:43:50.018Z,move,2rmphsn4oi9okl16.png,0,chartqa_images_train_shuffled/2rmphsn4oi9okl16.png,not_eligible/2rmphsn4oi9okl16.png
2025-11-18T10:43:50.769Z,move,2rnr5rq4a7nptpgd.png,0,chartqa_images_train_shuffled/2rnr5rq4a7nptpgd.png,not_eligible/2rnr5rq4a7nptpgd.png
2025-11-18T10:43:51.457Z,move,2rnryisz1tdg3k0i.png,1,chartqa_images_train_shuffled/2rnryisz1tdg3k0i.png,eligible/bar_simple/2rnryisz1tdg3k0i.png
2025-11-18T10:43:53.014Z,move,2rstsgn3wgqb7wbf.png,2,chartqa_images_train_shuffled/2rstsgn3wgqb7wbf.png,eligible/bar_stacked/2rstsgn3wgqb7wbf.png
2025-11-18T10:43:54.141Z,move,2rt9ja9u6fn8ubvg.png,0,chartqa_images_train_shuffled/2rt9ja9u6fn8ubvg.png,not_eligible/2rt9ja9u6fn8ubvg.png
2025-11-18T10:44:14.623Z,move,2rvhdvthhrydy9fs.png,4,chartqa_images_train_shuffled/2rvhdvthhrydy9fs.png,eligible/line_simple/2rvhdvthhrydy9fs.png
2025-11-18T10:44:16.841Z,move,2rxf88185d4m0r8h.png,3,chartqa_images_train_shuffled/2rxf88185d4m0r8h.png,eligible/bar_grouped/2rxf88185d4m0r8h.png
2025-11-18T10:44:18.175Z,move,2ryaxtmlinv358p0.png,1,chartqa_images_train_shuffled/2ryaxtmlinv358p0.png,eligible/bar_simple/2ryaxtmlinv358p0.png
2025-11-18T10:44:19.074Z,move,2s3rb557oqt6d4mc.png,1,chartqa_images_train_shuffled/2s3rb557oqt6d4mc.png,eligible/bar_simple/2s3rb557oqt6d4mc.png
2025-11-18T10:44:19.611Z,move,2sff0kw33dsias3z.png,1,chartqa_images_train_shuffled/2sff0kw33dsias3z.png,eligible/bar_simple/2sff0kw33dsias3z.png
2025-11-18T10:44:20.165Z,move,2sfkm1cejrbzkffr.png,1,chartqa_images_train_shuffled/2sfkm1cejrbzkffr.png,eligible/bar_simple/2sfkm1cejrbzkffr.png
2025-11-18T10:44:20.931Z,move,2sgv9ta4xlvr0iwh.png,1,chartqa_images_train_shuffled/2sgv9ta4xlvr0iwh.png,eligible/bar_simple/2sgv9ta4xlvr0iwh.png
2025-11-18T10:44:23.224Z,move,2sipu8bncmbumutm.png,3,chartqa_images_train_shuffled/2sipu8bncmbumutm.png,eligible/bar_grouped/2sipu8bncmbumutm.png
2025-11-18T10:44:24.399Z,move,2sl2igx7rjchj2ra.png,3,chartqa_images_train_shuffled/2sl2igx7rjchj2ra.png,eligible/bar_grouped/2sl2igx7rjchj2ra.png
2025-11-18T10:44:25.267Z,move,2smro2osxf5twk1u.png,3,chartqa_images_train_shuffled/2smro2osxf5twk1u.png,eligible/bar_grouped/2smro2osxf5twk1u.png
2025-11-18T10:44:26.270Z,move,2smsnjcsj93ifzin.png,0,chartqa_images_train_shuffled/2smsnjcsj93ifzin.png,not_eligible/2smsnjcsj93ifzin.png
2025-11-18T10:44:26.494Z,move,2sr95feosaea3luf.png,0,chartqa_images_train_shuffled/2sr95feosaea3luf.png,not_eligible/2sr95feosaea3luf.png
2025-11-18T10:44:29.726Z,undo,2sr95feosaea3luf.png,0,not_eligible/2sr95feosaea3luf.png,chartqa_images_train_shuffled/2sr95feosaea3luf.png
2025-11-18T10:44:30.473Z,move,2sr95feosaea3luf.png,1,chartqa_images_train_shuffled/2sr95feosaea3luf.png,eligible/bar_simple/2sr95feosaea3luf.png
2025-11-18T10:44:31.029Z,move,2suumopj9xp1vlct.png,1,chartqa_images_train_shuffled/2suumopj9xp1vlct.png,eligible/bar_simple/2suumopj9xp1vlct.png
2025-11-18T10:44:31.643Z,move,2sw48r9oje7u3t91.png,1,chartqa_images_train_shuffled/2sw48r9oje7u3t91.png,eligible/bar_simple/2sw48r9oje7u3t91.png
2025-11-18T10:44:34.737Z,move,2sy6a24n0dp3xvq7.png,0,chartqa_images_train_shuffled/2sy6a24n0dp3xvq7.png,not_eligible/2sy6a24n0dp3xvq7.png
2025-11-18T10:44:35.553Z,move,2sz1oha0wtnyw3nr.png,0,chartqa_images_train_shuffled/2sz1oha0wtnyw3nr.png,not_eligible/2sz1oha0wtnyw3nr.png
2025-11-18T10:44:36.289Z,move,2t1ad925favvyweb.png,1,chartqa_images_train_shuffled/2t1ad925favvyweb.png,eligible/bar_simple/2t1ad925favvyweb.png
2025-11-18T10:44:36.968Z,move,2t95jx6qscn43oe3.png,1,chartqa_images_train_shuffled/2t95jx6qscn43oe3.png,eligible/bar_simple/2t95jx6qscn43oe3.png
2025-11-18T10:44:37.629Z,move,2tk73bqki3qqkhov.png,1,chartqa_images_train_shuffled/2tk73bqki3qqkhov.png,eligible/bar_simple/2tk73bqki3qqkhov.png
2025-11-18T10:44:38.167Z,move,2tm3i2wf1m8st7he.png,1,chartqa_images_train_shuffled/2tm3i2wf1m8st7he.png,eligible/bar_simple/2tm3i2wf1m8st7he.png
2025-11-18T10:44:39.048Z,move,2tmpb78qt56ygoi5.png,0,chartqa_images_train_shuffled/2tmpb78qt56ygoi5.png,not_eligible/2tmpb78qt56ygoi5.png
2025-11-18T10:44:39.747Z,move,2tp01ll13tzbuuce.png,1,chartqa_images_train_shuffled/2tp01ll13tzbuuce.png,eligible/bar_simple/2tp01ll13tzbuuce.png
2025-11-18T10:44:40.431Z,move,2trzbvquu1jelw0d.png,1,chartqa_images_train_shuffled/2trzbvquu1jelw0d.png,eligible/bar_simple/2trzbvquu1jelw0d.png
2025-11-18T10:44:41.153Z,move,2ts47weduvunlmxo.png,1,chartqa_images_train_shuffled/2ts47weduvunlmxo.png,eligible/bar_simple/2ts47weduvunlmxo.png
2025-11-18T10:44:41.644Z,move,2tt3m0s5d1ilo5b9.png,1,chartqa_images_train_shuffled/2tt3m0s5d1ilo5b9.png,eligible/bar_simple/2tt3m0s5d1ilo5b9.png
2025-11-18T10:44:42.310Z,move,2tu55m2w2rizll6q.png,0,chartqa_images_train_shuffled/2tu55m2w2rizll6q.png,not_eligible/2tu55m2w2rizll6q.png
2025-11-18T10:44:42.904Z,move,2tvncd7j15dtgjnl.png,1,chartqa_images_train_shuffled/2tvncd7j15dtgjnl.png,eligible/bar_simple/2tvncd7j15dtgjnl.png
2025-11-18T10:44:43.584Z,move,2twbeuwt45rdad7p.png,1,chartqa_images_train_shuffled/2twbeuwt45rdad7p.png,eligible/bar_simple/2twbeuwt45rdad7p.png
2025-11-18T10:44:44.323Z,move,2twun0tk6mrlnrcs.png,1,chartqa_images_train_shuffled/2twun0tk6mrlnrcs.png,eligible/bar_simple/2twun0tk6mrlnrcs.png
2025-11-18T10:45:00.465Z,move,2txnr9l9yudff8zg.png,4,chartqa_images_train_shuffled/2txnr9l9yudff8zg.png,eligible/line_simple/2txnr9l9yudff8zg.png
